PN,ProductGroup,WorkCenter,Predecessors,RawMaterial,OperationRoute,OperationRouteID,ProcessingTimes,SetupTimes,BatchInfo,ScrapRate
6736-1400-2111,,Phantom,"[['6736-1700-3201', 1.0], ['6736-1700-3301', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1400-2112,,Phantom,"[['6736-1700-3202', 1.0], ['6736-1700-3302', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1400-2113,,Phantom,"[['6736-1700-3202', 1.0], ['6736-1700-3303', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1400-2502,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 2.119, 1.5, 1.4, 3, 0.6666666666666666]","[10, 49.15, 10, 10, 10, 4.644, 10, 10]",187-375.0-750.0,0.003619442
6736-1400-2507,,Phantom,"[['6736-1503-5902', 1.0], ['6736-1505-3103', 1.0]]",-,Phantom,31,[0],0,187-375.0-750.0,0.003619442
6736-1400-2508,,PRD,"[['6736-1503-5902', 1.0], ['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 2.119, 1.5, 1.4, 3, 0.6666666666666666]","[10, 49.15, 10, 10, 10, 4.644, 10, 10]",187-375.0-750.0,0.003619442
6736-1400-2509,,PRD,"[['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 2.119, 1.5, 1.4, 3, 0.6666666666666666]","[10, 49.15, 10, 10, 10, 4.644, 10, 10]",187-375.0-750.0,0.003619442
6736-1400-2510,,PRD,"[['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 2.119, 1.0, 1.4, 3, 0.6666666666666666]","[10, 49.15, 10, 10, 10, 4.644, 10, 10]",187-375.0-750.0,0.003619442
6736-1400-2511,,PRD,"[['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 2.119, 1.5, 1.4, 3, 0.6666666666666666]","[10, 49.15, 10, 10, 10, 4.644, 10, 10]",187-375.0-750.0,0.003619442
6736-1400-7504,IM_Automated,IM,[],36,IM_OP1,23,[0.188],240,4514-9029.0-18058.0,0.001001552
6736-1500-0010,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,1429-2858.8888888888887-5717.777777777777,0.257942791
6736-1500-0205,IM_Manual,IM,[],38,IM_OP4,26,[1.2],240,865-1731.5-3463.0,0.144728606
6736-1500-0406,IM_Automated,IM,[],22,IM_OP0,22,[0.75],120,1134-2268.8-4537.6,0.033630069
6736-1500-3707,,SA,"[['6736-1503-1311', 1.0]]",-,SA,21,[9.96],0,100-200.5-401.0,0
6736-1502-4604,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1502-7103,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1503-5902,IM_Automated,IM,[],49,IM_OP1,23,[0.75],240,3732-7465.5-14931.0,0
6736-1503-8901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1503-9601,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1503-9803,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1503-9804,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1504-2002,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.817, 1.5, 3.75, 1.868, 0.9]","[10, 119.063, 10, 5.638, 10]",328-656.8571428571429-1313.7142857142858,0.005805325
6736-1504-2104,,Phantom,"[['6736-1504-8405', 1.0], ['6736-1504-8505', 1.0], ['6736-1505-0403', 1.0], ['6736-1505-8103', 2.0], ['6736-1606-8600', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1504-2105,,Phantom,"[['6736-1504-8405', 1.0], ['6736-1504-8505', 1.0], ['6736-1505-0403', 1.0], ['6736-1505-8103', 2.0], ['6736-1606-8600', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1504-2106,,Phantom,"[['6736-1504-8405', 1.0], ['6736-1606-8601', 1.0], ['6736-1700-2000', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1504-2107,,Phantom,"[['6736-1504-8405', 1.0], ['6736-1606-8601', 1.0], ['6736-1700-2001', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1505-3102,,SA,[],-,SA,21,[10.336],0,456-913.2352941176471-1826.4705882352941,0
6736-1506-1505,IM_Automated,IM,[],50+12,IM_OP1,23,[0.188],240,2067-4134.0-8268.0,0.001993355
6736-1506-4602,WIRE_Semi-Automated,WIRE,"[['6736-1603-0401', 4.0]]",-,WIRE,35,[3.845],0,329-659.0909090909091-1318.1818181818182,0
6736-1506-4603,WIRE_Semi-Automated,WIRE,"[['6736-1603-0401', 1.0], ['6736-1606-8900', 1.0], ['6736-1606-9000', 1.0], ['6736-1606-9100', 1.0]]",-,WIRE,35,[3.845],0,329-659.0909090909091-1318.1818181818182,0
6736-1506-8800,,SA,"[['6736-1506-9001', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6736-1506-8801,,SA,"[['6736-1506-9003', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6736-1601-2900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3000,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-3900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-4200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1601-5800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1602-1101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1602-1201,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1602-9400,,SA,"[['6736-1503-5902', 1.0], ['6736-1505-3103', 1.0]]",-,SA,21,[9.96],0,435-870.5-1741.0,0.006311413
6736-1602-9402,,PRD,"[['6736-1503-5902', 1.0], ['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 3.544, 1.5, 1.167, 3, 0.6666666666666666]","[10, 60.624, 10, 9.354, 10, 3.019, 10, 10]",435-870.5-1741.0,0.006311413
6736-1602-9403,,Phantom,"[['6736-1503-5902', 1.0], ['6736-1505-3103', 1.0]]",-,Phantom,31,[0],0,435-870.5-1741.0,0.006311413
6736-1602-9405,,PRD,"[['6736-1503-5902', 1.0], ['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 3.544, 1.5, 1.167, 3, 0.6666666666666666]","[10, 60.624, 10, 9.354, 10, 3.019, 10, 10]",435-870.5-1741.0,0.006311413
6736-1602-9406,,PRD,"[['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 3.544, 1.5, 1.167, 3, 0.6666666666666666]","[10, 60.624, 10, 9.354, 10, 3.019, 10, 10]",435-870.5-1741.0,0.006311413
6736-1602-9407,,PRD,"[['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 3.544, 1.333, 1.167, 3, 0.6666666666666666]","[10, 60.624, 10, 9.354, 10, 3.019, 10, 10]",435-870.5-1741.0,0.006311413
6736-1602-9408,,PRD,"[['6736-1505-3103', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'Kitting', 'Depanelize']",11,"[0.617, 1.5, 3.75, 3.544, 1.5, 1.167, 3, 0.6666666666666666]","[10, 60.624, 10, 9.354, 10, 3.019, 10, 10]",435-870.5-1741.0,0.006311413
6736-1603-1005,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1007,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1105,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1106,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1204,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1303,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1306,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1801,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-1902,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2001,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2201,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2401,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2505,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2506,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2603,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2606,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2701,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-2900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3000,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-3901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4001,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4201,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4202,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4301,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4302,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4501,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4603,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4704,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4801,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-4901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5001,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5003,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5103,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-5700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-7104,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-7105,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-7206,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-7207,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-7303,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1603-7304,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-0900,,SA,"[['1202-0001-1104', 6.0]]",-,SA,21,[9.96],0,481-963.0-1926.0,0.007637475
6736-1604-0902,,PRD,"[['1202-0001-1104', 6.0]]",-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.617, 1.25, 1.8333333333333333]","[10, 42.731, 10]",481-963.0-1926.0,0.007637475
6736-1604-0903,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.417, 1.25, 1.6]","[10, 42.731, 10]",481-963.0-1926.0,0.007637475
6736-1604-1000,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-4200,,SA,"[['6736-1500-0004', 1.0]]",-,SA,21,[9.96],0,461-922.0909090909091-1844.1818181818182,0.222768589
6736-1604-4901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5001,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5201,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5301,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5401,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5801,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-5901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6000,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1604-6700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-0200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-1100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-2300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-2402,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-2501,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-2801,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-3200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-3400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-3600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-3700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-4001,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-4600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1605-6200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-0902,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-1102,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-1300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-1500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-1700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-1900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-2100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-2300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-2500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-2700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-2901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-3800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-4400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-4600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-4700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-4800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-4900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-5600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1606-8601,,SA,"[['6736-1700-4200', 1.0]]",-,SA,21,[1.605],0,49-99.33333333333333-198.66666666666666,0
6736-1607-0503,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,1030-2060.777777777778-4121.555555555556,0.005553459
6736-1607-0800,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6736-1700-0000,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0
6736-1700-0100,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0
6736-1700-0200,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0
6736-1700-0300,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0.869565217
6736-1700-0400,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0
6736-1700-0500,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0
6736-1700-0600,WIRE_Semi-Automated,WIRE,[],-,WIRE,35,[10.2],0,215-430-860,0
6736-1700-2001,,SA,"[['6736-1504-8505', 1.0], ['6736-1505-0403', 1.0], ['6736-1505-8104', 2.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6736-1700-2002,,SA,"[['6736-1505-0403', 1.0], ['6736-1505-8104', 2.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6736-1700-2003,,SA,"[['6736-1505-0403', 1.0], ['6736-1505-8105', 2.0], ['6736-1800-9600', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6736-1700-2004,,Phantom,"[['6736-1504-8506', 1.0], ['6736-1505-0403', 1.0], ['6736-1505-8105', 2.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6736-1700-3202,,SA,"[['6736-1400-7506', 1.0], ['6736-1500-0207', 1.0], ['6736-1506-1508', 1.0]]",-,SA,21,[5.485],0,50-100-200,0
6736-1701-0200,,SA,"[['6736-1504-2002', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-0301', 1.0]]",-,SA,21,[10.8],0,44-89.35714285714286-178.71428571428572,0.039246468
6736-1701-0201,,SA,"[['6736-1504-2002', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-0301', 1.0]]",-,SA,21,[10.8],0,44-89.35714285714286-178.71428571428572,0.039246468
6736-1701-0202,,SA,"[['6736-1504-2004', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-0302', 1.0]]",-,SA,21,[10.8],0,44-89.35714285714286-178.71428571428572,0.039246468
6736-1701-0203,,SA,"[['6736-1504-2004', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-0303', 1.0]]",-,SA,21,[10.8],0,44-89.35714285714286-178.71428571428572,0.039246468
6736-1701-0204,,SA,"[['6736-1504-2005', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0904', 1.0], ['6736-1701-0303', 1.0]]",-,SA,21,[10.8],0,44-89.35714285714286-178.71428571428572,0.039246468
6736-1701-0205,,SA,"[['6736-1504-2007', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0904', 1.0], ['6736-1701-0304', 1.0]]",-,SA,21,[10.8],0,44-89.35714285714286-178.71428571428572,0.039246468
6736-1701-0400,,SA,"[['6736-1504-8405', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6736-1701-9700,,SA,"[['6736-1504-2002', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-9800', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1701-9701,,SA,"[['6736-1504-2002', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-9801', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1701-9702,,SA,"[['6736-1504-2003', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-9801', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1701-9703,,SA,"[['6736-1504-2004', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0903', 1.0], ['6736-1701-9802', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1701-9704,,SA,"[['6736-1504-2005', 1.0], ['6736-1506-4603', 1.0], ['6736-1604-0904', 1.0], ['6736-1701-9803', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1701-9705,,SA,"[['6736-1504-2005', 1.0], ['6736-1604-0904', 1.0], ['6736-1701-9803', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1701-9706,,SA,"[['6736-1504-2007', 1.0], ['6736-1604-0904', 1.0], ['6736-1701-9804', 1.0]]",-,SA,21,[9.693],0,174-348.90909090909093-697.8181818181819,0.001469425
6736-1702-0300,,SA,"[['6736-1505-0403', 1.0], ['6736-1505-8104', 1.0]]",-,SA,21,[9.149],0,223-447.44444444444446-894.8888888888889,0
6736-1702-0301,,SA,"[['6736-1505-0403', 1.0], ['6736-1505-8104', 1.0], ['6736-1602-6109', 1.0]]",-,SA,21,[9.149],0,223-447.44444444444446-894.8888888888889,0
6736-1702-0302,,SA,"[['6736-1505-0403', 1.0], ['6736-1505-8104', 1.0], ['6736-1602-6109', 1.0]]",-,SA,21,[9.149],0,223-447.44444444444446-894.8888888888889,0
6736-1702-0303,,SA,"[['6736-1505-0403', 1.0], ['6736-1505-8105', 1.0], ['6736-1602-6109', 1.0]]",-,SA,21,[9.149],0,223-447.44444444444446-894.8888888888889,0
6736-1702-3900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4000,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4101,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4202,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4301,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4401,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4501,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-4800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5000,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5100,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5200,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5304,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-5401,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-7300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-7400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-7500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-7600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-7700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-7800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-8300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-8700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-8701,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-8900,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1702-8901,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1703-1300,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1703-1400,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1703-1500,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1703-1600,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1703-1700,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
6736-1703-1800,,MILL,[],-,MILL,20,[0],0,50-100-200,0.02
